,Map1_Dust2,Map1_Vertigo,Map1_Inferno,Map1_Overpass,Map1_Train,Map1_Mirage,Map1_Nuke,Map2_Dust2,Map2_Vertigo,Map2_Inferno,Map2_Overpass,Map2_Train,Map2_Mirage,Map2_Nuke,Team1Rank,Team2Rank,Team1WinPercentageMirage,Team1WinPercentageDust2,Team1WinPercentageNuke,Team1WinPercentageOverpass,Team1WinPercentageInferno,Team1WinPercentageVertigo,Team1WinPercentageTrain,Team1WinPercentageCache,Team2WinPercentageMirage,Team2WinPercentageDust2,Team2WinPercentageNuke,Team2WinPercentageOverpass,Team2WinPercentageInferno,Team2WinPercentageVertigo,Team2WinPercentageTrain,Team2WinPercentageCache,Team1ConfidencePickMirage,Team1ConfidencePickDust2,Team1ConfidencePickNuke,Team1ConfidencePickOverpass,Team1ConfidencePickInferno,Team1ConfidencePickVertigo,Team1ConfidencePickTrain,Team1ConfidencePickCache,Team2ConfidencePickMirage,Team2ConfidencePickDust2,Team2ConfidencePickNuke,Team2ConfidencePickOverpass,Team2ConfidencePickInferno,Team2ConfidencePickVertigo,Team2ConfidencePickTrain,Team2ConfidencePickCache,Team1AverageOppRankMirage,Team1AverageOppRankDust2,Team1AverageOppRankNuke,Team1AverageOppRankOverpass,Team1AverageOppRankInferno,Team1AverageOppRankVertigo,Team1AverageOppRankTrain,Team1AverageOppRankCache,Team2AverageOppRankMirage,Team2AverageOppRankDust2,Team2AverageOppRankNuke,Team2AverageOppRankOverpass,Team2AverageOppRankInferno,Team2AverageOppRankVertigo,Team2AverageOppRankTrain,Team2AverageOppRankCache,Team1PlayersPlusMinosMirage,Team1PlayersPlusMinosDust2,Team1PlayersPlusMinosNuke,Team1PlayersPlusMinosOverpass,Team1PlayersPlusMinosInferno,Team1PlayersPlusMinosVertigo,Team1PlayersPlusMinosTrain,Team1PlayersPlusMinosCache,Team2PlayersPlusMinosMirage,Team2PlayersPlusMinosDust2,Team2PlayersPlusMinosNuke,Team2PlayersPlusMinosOverpass,Team2PlayersPlusMinosInferno,Team2PlayersPlusMinosVertigo,Team2PlayersPlusMinosTrain,Team2PlayersPlusMinosCache,Team1RoundsPlusMinosMirage,Team1RoundsPlusMinosDust2,Team1RoundsPlusMinosNuke,Team1RoundsPlusMinosOverpass,Team1RoundsPlusMinosInferno,Team1RoundsPlusMinosVertigo,Team1RoundsPlusMinosTrain,Team1RoundsPlusMinosCache,Team2RoundsPlusMinosMirage,Team2RoundsPlusMinosDust2,Team2RoundsPlusMinosNuke,Team2RoundsPlusMinosOverpass,Team2RoundsPlusMinosInferno,Team2RoundsPlusMinosVertigo,Team2RoundsPlusMinosTrain,Team2RoundsPlusMinosCache,Team1Winner
121,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,5,100.0,50.0,20.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,13.5,6.2,9.5,16.6,21.166666666666668,0.0,3.2,0.0,24.5,18.375,14.666666666666666,10.75,20.125,11.0,0.0,0.0,126.0,-50.0,-19.0,127.0,9.0,0.0,-317.0,0.0,5.0,47.0,260.0,21.0,-177.0,-16.0,0.0,0.0,42.0,10.0,8.0,-14.0,17.0,0.0,7.0,0.0,-1.0,-25.0,-8.0,-6.0,-9.0,5.0,0.0,0.0,0
122,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,35,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,66.66666666666667,100.0,0.0,100.0,0.0,0.0,100.0,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,67.5,75.71428571428571,0.0,100.0,17.714285714285715,34.6,86.5,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,95.0,28.0,0.0,24.0,441.0,354.0,59.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,13.0,8.0,0.0,8.0,-35.0,-33.0,-2.0,0.0,1
123,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,8,0.0,40.0,75.0,50.0,80.0,0.0,0.0,0.0,0.0,40.0,80.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,80.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,10.666666666666666,12.5,11.666666666666666,8.5,16.0,9.0,0.0,10.2,12.428571428571429,6.333333333333333,0.0,16.875,24.166666666666668,23.25,0.0,0.0,189.0,287.0,-98.0,-63.0,-136.0,-195.0,0.0,-154.0,310.0,-307.0,0.0,-300.0,340.0,0.0,0.0,0.0,40.0,31.0,10.0,48.0,9.0,-10.0,0.0,-36.0,-10.0,21.0,0.0,0.0,27.0,-16.0,0.0,1
124,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,100.0,66.66666666666666,0.0,0.0,0.0,0.0,50.0,0.0,0.0,66.66666666666666,20.0,0.0,25.0,0.0,0.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,11.285714285714286,12.6,11.125,16.666666666666668,22.333333333333332,0.0,9.6,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,-56.0,-365.0,153.0,262.0,81.0,0.0,-456.0,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,34.0,25.0,6.0,-4.0,7.0,0.0,15.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,1
125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,17,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,50.0,0.0,37.5,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.0,33.333333333333336,0.0,0.0,77.77777777777777,0.0,0.0,0.0,100.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,16.0,22.25,21.285714285714285,24.75,25.6,28.333333333333332,32.0,0.0,22.5,47.0,23.7,22.6,21.625,13.5,26.8,0.0,306.0,-220.0,-25.0,36.0,173.0,43.0,0.0,0.0,-62.0,52.0,-124.0,0.0,-39.0,0.0,-138.0,0.0,-19.0,1.0,-15.0,0.0,-4.0,18.0,-3.0,0.0,0.0,5.0,-22.0,-13.0,-23.0,-20.0,-16.0,0.0,0
126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0.0,66.66666666666666,20.0,0.0,25.0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,50.0,80.0,0.0,100.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,25.0,100.0,0.0,25.0,83.33333333333333,0.0,0.0,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,16.571428571428573,17.285714285714285,14.5,17.857142857142858,10.88888888888889,23.0,20.333333333333332,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,-25.0,11.0,58.0,13.0,129.0,0.0,-227.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,-10.0,-8.0,13.0,-13.0,26.0,4.0,20.0,0.0,1
127,0,0,0,1,0,0,0,0,0,0,0,0,1,0,81,20,50.0,20.0,20.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,77.77777777777777,0.0,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,16.0,22.25,21.285714285714285,24.75,25.6,28.333333333333332,32.0,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,306.0,-220.0,-25.0,36.0,173.0,43.0,0.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,-19.0,1.0,-15.0,0.0,-4.0,18.0,-3.0,0.0,1
128,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,4,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,66.66666666666666,50.0,75.0,0.0,100.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,40.0,75.0,0.0,0.0,0.0,24.5,18.375,14.666666666666666,10.75,20.125,11.0,0.0,0.0,17.75,18.428571428571427,12.2,17.875,10.125,23.0,20.333333333333332,0.0,5.0,47.0,260.0,21.0,-177.0,-16.0,0.0,0.0,262.0,78.0,-382.0,-131.0,-142.0,0.0,-131.0,0.0,-1.0,-25.0,-8.0,-6.0,-9.0,5.0,0.0,0.0,-2.0,5.0,11.0,-4.0,12.0,4.0,20.0,0.0,0
129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,14,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,77.77777777777777,0.0,0.0,100.0,50.0,0.0,0.0,33.333333333333336,50.0,66.66666666666667,0.0,16.0,22.25,21.285714285714285,24.75,25.6,28.333333333333332,32.0,0.0,22.2,24.8,0.0,34.0,20.88888888888889,18.666666666666668,19.5,0.0,306.0,-220.0,-25.0,36.0,173.0,43.0,0.0,0.0,40.0,-77.0,0.0,0.0,2.0,-84.0,-128.0,0.0,-19.0,1.0,-15.0,0.0,-4.0,18.0,-3.0,0.0,4.0,40.0,0.0,-2.0,20.0,-17.0,17.0,0.0,0
130,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,34,100.0,0.0,25.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,20.0,75.0,40.0,40.0,0.0,40.0,0.0,100.0,0.0,25.0,0.0,50.0,66.66666666666667,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,33.333333333333336,0.0,27.11111111111111,0.0,32.5,103.0,34.2,15.5,15.5,0.0,28.5,23.375,30.142857142857142,27.0,26.333333333333332,0.0,29.142857142857142,0.0,137.0,0.0,31.0,0.0,66.0,-526.0,0.0,0.0,426.0,27.0,100.0,-231.0,433.0,0.0,75.0,0.0,57.0,0.0,-9.0,2.0,11.0,8.0,10.0,0.0,-17.0,-10.0,39.0,-37.0,-27.0,0.0,22.0,0.0,0
131,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,34,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,20.0,75.0,40.0,40.0,0.0,40.0,0.0,100.0,50.0,0.0,0.0,33.333333333333336,50.0,66.66666666666667,0.0,0.0,0.0,80.0,0.0,0.0,0.0,33.333333333333336,0.0,22.2,24.8,0.0,34.0,20.88888888888889,18.666666666666668,19.5,0.0,28.5,23.375,30.142857142857142,27.0,26.333333333333332,0.0,29.142857142857142,0.0,40.0,-77.0,0.0,0.0,2.0,-84.0,-128.0,0.0,426.0,27.0,100.0,-231.0,433.0,0.0,75.0,0.0,4.0,40.0,0.0,-2.0,20.0,-17.0,17.0,0.0,-17.0,-10.0,39.0,-37.0,-27.0,0.0,22.0,0.0,1
132,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,50.0,100.0,50.0,50.0,100.0,50.0,0.0,0.0,50.0,100.0,100.0,100.0,33.33333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,77.77777777777777,0.0,0.0,75.0,50.0,0.0,50.0,33.333333333333336,0.0,0.0,0.0,16.0,22.25,21.285714285714285,24.75,25.6,28.333333333333332,32.0,0.0,21.333333333333332,15.285714285714286,16.833333333333332,29.25,18.333333333333332,18.8,0.0,0.0,306.0,-220.0,-25.0,36.0,173.0,43.0,0.0,0.0,492.0,0.0,0.0,0.0,160.0,99.0,0.0,0.0,-19.0,1.0,-15.0,0.0,-4.0,18.0,-3.0,0.0,19.0,1.0,-9.0,17.0,18.0,-13.0,0.0,0.0,0
133,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40,13,0.0,20.0,75.0,40.0,40.0,0.0,40.0,0.0,100.0,0.0,25.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,33.333333333333336,0.0,100.0,0.0,25.0,0.0,50.0,66.66666666666667,0.0,0.0,28.5,23.375,30.142857142857142,27.0,26.333333333333332,0.0,29.142857142857142,0.0,27.11111111111111,0.0,32.5,103.0,34.2,15.5,15.5,0.0,426.0,27.0,100.0,-231.0,433.0,0.0,75.0,0.0,137.0,0.0,31.0,0.0,66.0,-526.0,0.0,0.0,-17.0,-10.0,39.0,-37.0,-27.0,0.0,22.0,0.0,57.0,0.0,-9.0,2.0,11.0,8.0,10.0,0.0,0
134,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,50.0,25.0,66.66666666666666,100.0,100.0,50.0,0.0,0.0,0.0,40.0,75.0,50.0,80.0,0.0,0.0,0.0,75.0,50.0,0.0,50.0,33.333333333333336,0.0,0.0,0.0,0.0,100.0,80.0,66.66666666666667,80.0,0.0,0.0,0.0,21.333333333333332,15.285714285714286,16.833333333333332,29.25,18.333333333333332,18.8,0.0,0.0,0.0,14.272727272727273,12.5,11.6,10.25,18.0,14.5,0.0,492.0,0.0,0.0,0.0,160.0,99.0,0.0,0.0,0.0,139.0,182.0,-98.0,-28.0,84.0,-223.0,0.0,19.0,1.0,-9.0,17.0,18.0,-13.0,0.0,0.0,0.0,57.0,31.0,18.0,43.0,8.0,-8.0,0.0,0
135,0,0,0,0,0,1,0,0,0,1,0,0,0,0,93,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,60.0,33.333333333333336,0.0,0.0,0.0,24.5,22.9,27.666666666666668,19.0,23.0,12.0,22.666666666666668,0.0,28.22222222222222,0.0,32.0,29.7,22.571428571428573,22.333333333333332,28.5,0.0,-119.0,-325.0,240.0,0.0,-53.0,0.0,-251.0,0.0,-143.0,0.0,12.0,137.0,-119.0,-16.0,28.0,0.0,27.0,12.0,23.0,2.0,5.0,-18.0,4.0,0.0,-51.0,0.0,3.0,0.0,-2.0,-28.0,1.0,0.0,0
136,0,0,0,0,0,0,1,0,0,0,0,1,0,0,193,43,100.0,75.0,80.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,100.0,0.0,0.0,50.0,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,24.5,22.9,27.666666666666668,19.0,23.0,12.0,22.666666666666668,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,-119.0,-325.0,240.0,0.0,-53.0,0.0,-251.0,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,27.0,12.0,23.0,2.0,5.0,-18.0,4.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,0
